120534,Booted Eagle,http://orientalbirdimages.org./search.php?Bird_ID=886&Bird_Image_ID=120534,Hieraaetus pennatus,109
124767,Brahminy Kite,http://orientalbirdimages.org./search.php?Bird_ID=862&Bird_Image_ID=124767,Haliastur indus,185
123522,Brown Goshawk,http://orientalbirdimages.org./search.php?Bird_ID=899&Bird_Image_ID=123522,Accipiter fasciatus,10
124730,Changeable Hawk Eagle,http://orientalbirdimages.org./search.php?Bird_ID=889&Bird_Image_ID=124730,Nisaetus cirrhatus,291
111093,Chinese Sparrowhawk,http://orientalbirdimages.org./search.php?Bird_ID=895&Bird_Image_ID=111093,Accipiter soloensis,58
120535,Cinereous Vulture,http://orientalbirdimages.org./search.php?Bird_ID=835&Bird_Image_ID=120535,Aegypius monachus,127
122143,Common Buzzard,http://orientalbirdimages.org./search.php?Bird_ID=913&Bird_Image_ID=122143,Buteo buteo,176
124537,Crested Goshawk,http://orientalbirdimages.org./search.php?Bird_ID=850&Bird_Image_ID=124537,Accipiter trivirgatus,133
124538,Crested Serpent Eagle,http://orientalbirdimages.org./search.php?Bird_ID=838&Bird_Image_ID=124538,Spilornis cheela,365
108420,Dwarf Sparrowhawk,http://orientalbirdimages.org./search.php?Bird_ID=903&Bird_Image_ID=108420,Accipiter nanus,9
123032,Eastern Imperial Eagle,http://orientalbirdimages.org./search.php?Bird_ID=882&Bird_Image_ID=123032,Aquila heliaca,188
120549,Eastern Marsh Harrier,http://orientalbirdimages.org./search.php?Bird_ID=2974&Bird_Image_ID=120549,Circus spilonotus,55
124755,Egyptian Vulture,http://orientalbirdimages.org./search.php?Bird_ID=871&Bird_Image_ID=124755,Neophron percnopterus,201
120964,Eurasian Griffon,http://orientalbirdimages.org./search.php?Bird_ID=863&Bird_Image_ID=120964,Gyps fulvus,107
122323,Eurasian Sparrowhawk,http://orientalbirdimages.org./search.php?Bird_ID=898&Bird_Image_ID=122323,Accipiter nisus,120
120749,Flores Hawk Eagle,http://orientalbirdimages.org./search.php?Bird_ID=2779&Bird_Image_ID=120749,Nisaetus floris,10
120287,Golden Eagle,http://orientalbirdimages.org./search.php?Bird_ID=884&Bird_Image_ID=120287,Aquila chrysaetos,49
121380,Great Nicobar Serpent Eagle,http://orientalbirdimages.org./search.php?Bird_ID=2925&Bird_Image_ID=121380,Spilornis klossi,8
121145,Greater Spotted Eagle,http://orientalbirdimages.org./search.php?Bird_ID=879&Bird_Image_ID=121145,Clanga clanga,204
98874,Grey-faced Buzzard,http://orientalbirdimages.org./search.php?Bird_ID=915&Bird_Image_ID=98874,Butastur indicus,41
124343,Grey-headed Fish Eagle,http://orientalbirdimages.org./search.php?Bird_ID=869&Bird_Image_ID=124343,Icthyophaga ichthyaetus,135
108097,Gurney's Eagle,http://orientalbirdimages.org./search.php?Bird_ID=883&Bird_Image_ID=108097,Aquila gurneyi,10
113461,Hen Harrier/Northern Harrier,http://orientalbirdimages.org./search.php?Bird_ID=846&Bird_Image_ID=113461,Circus cyaneus,36
123988,Himalayan Griffon,http://orientalbirdimages.org./search.php?Bird_ID=865&Bird_Image_ID=123988,Gyps himalayensis,168
120833,Indian Spotted Eagle,http://orientalbirdimages.org./search.php?Bird_ID=2722&Bird_Image_ID=120833,Clanga hastata,127
112954,Japanese Sparrowhawk,http://orientalbirdimages.org./search.php?Bird_ID=905&Bird_Image_ID=112954,Accipiter gularis,40
106014,Javan Hawk Eagle,http://orientalbirdimages.org./search.php?Bird_ID=887&Bird_Image_ID=106014,Nisaetus bartelsi,28
122423,Jerdon's Baza,http://orientalbirdimages.org./search.php?Bird_ID=855&Bird_Image_ID=122423,Aviceda jerdoni,54
102006,Lammergeier,http://orientalbirdimages.org./search.php?Bird_ID=870&Bird_Image_ID=102006,Gypaetus barbatus,63
124175,Lesser Fish Eagle,http://orientalbirdimages.org./search.php?Bird_ID=868&Bird_Image_ID=124175,Icthyophaga humilis,40
52961,Little Eagle,http://orientalbirdimages.org./search.php?Bird_ID=875&Bird_Image_ID=52961,Hieraaetus morphnoides,2
122369,Long-billed Vulture,http://orientalbirdimages.org./search.php?Bird_ID=844&Bird_Image_ID=122369,Gyps indicus,114
